Date,Open,High,Low,Close,Volume,Log_Return,Hist_Volatility,True_Range,ATR,Weighted_Close,Momentum,MA7,MA30,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,RSI,Typical_Price,Money_Flow,Money_Flow_Positive,Money_Flow_Negative,Money_Flow_Pos_14,Money_Flow_Neg_14,Money_Flow_Index,Rolling_Mean,Bollinger_High,Bollinger_Low,Pct_Change_Close,Pct_Change_Volume
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,0.0029193317943758054,0.17236070955709357,103.765625,144.51409040178572,9167.66650390625,-7.01953125,9186.877511160714,9241.894270833332,9203.995294023807,9241.168822953103,-37.17352892929557,-34.66732450159522,-2.5062044277003537,55.46015743708141,9161.6162109375,118542177659259.84,0.0,118542177659259.84,847536515309667.5,1188135269307769.5,41.63424191041409,9211.065625,9394.195467354046,9027.935782645953,0.2923597193133398,5.602086303064069
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,-0.0023526855605594836,0.17161176371558573,76.7607421875,127.36767578125,9170.060791015625,32.00390625,9175.537109375,9236.290625,9197.877778837452,9235.469757942687,-37.591979105234714,-35.25225542232312,-2.339723682911597,35.81347579778827,9172.00390625,126166454959940.69,126166454959940.69,0.0,807871805961409.2,1188135269307769.5,40.47439590626004,9212.3775390625,9393.669971907351,9031.085106217648,-0.23499201650132306,6.311161498549067
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,0.022726572419009328,0.1874867130497899,257.873046875,133.38295200892858,9326.60693359375,223.4951171875,9194.34765625,9238.665885416667,9225.110073679767,9245.797012562674,-20.68693888290727,-32.339192114439946,11.652253231532676,57.368592177682416,9310.513346354166,168237083964378.4,168237083964378.4,0.0,847793582295767.4,1188135269307769.5,41.64161147517649,9219.7056640625,9415.01874029844,9024.39258782656,2.298678850016933,31.36160189121511
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,0.015923467431184803,0.1921398236384146,210.865234375,134.09933035714286,9475.224609375,366.3232421875,9241.85142299107,9234.554069010417,9271.30287484442,9266.505625058031,4.79724978638842,-24.911903734274276,29.709153520662696,56.016266365365915,9458.51171875,156370526557675.94,156370526557675.94,0.0,819433673049986.2,1188135269307769.5,40.817212089743535,9239.8033203125,9472.532947807606,9007.073692817394,1.6050921443329758,-8.507817589490674
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,0.005831453188377249,0.18671824363329134,127.2431640625,129.16099330357142,9563.848876953125,395.2548828125,9305.972098214286,9232.934537760417,9318.959704195278,9289.806857692622,29.152846502656757,-14.09895368688807,43.251800189544824,71.29310877096697,9558.107747395834,173445236888352.22,173445236888352.22,0.0,992878909938338.4,1020462651231179.2,49.314976111732925,9264.491748046876,9531.361564757026,8997.621931336726,0.584848921034431,9.763605323809621
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,-0.004621806400934839,0.18701074436370532,141.8828125,127.19049944196429,9544.64404296875,372.6611328125,9361.043526785714,9240.377278645834,9352.487838646004,9308.109503650576,44.378334995428304,-2.403495950424796,46.7818309458531,67.08984033988398,9547.227864583334,158033050988432.4,0.0,158033050988432.4,992878909938338.2,1022909713028333.8,49.25511031395249,9284.711962890626,9570.108372634992,8999.31555314626,-0.4611142289210002,-8.782076690942143
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,16610070933,0.014595935230040647,0.19165926506138808,174.3447265625,132.92606026785714,9647.248779296875,302.2255859375,9435.053989955357,9254.12060546875,9402.430214431235,9335.44311680609,66.9870976251459,11.474622764689345,55.512474860456564,75.48697468791565,9637.2939453125,160076136033812.06,160076136033812.06,0.0,1030466848396535.1,1022909713028333.8,50.184017279396556,9314.8705078125,9632.180582935407,8997.560432689594,1.4702976045533722,0.3461814173612021
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,20507998997,0.023292897324558883,0.20112703136858245,370.9599609375,150.71114676339286,9871.747314453125,379.8037109375,9537.81821986607,9278.862239583334,9479.774334086045,9377.64488535286,102.1294487331852,29.60558795838852,72.52386077479667,79.9723999988826,9860.607421875,202221327117623.25,202221327117623.25,0.0,1098794899035772.2,1022909713028333.8,51.788307042741764,9341.355126953125,9754.049834875197,8928.660419031054,2.356629547567324,23.467257182242406
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,0.10400866598506177,0.3908174338887747,1394.251953125,244.43540736607142,10795.984375,1409.80078125,9798.767020089286,9343.711653645832,9712.2510591305,9497.143267687834,215.10779144266598,66.70602865524401,148.40176278742197,91.5704500137314,10731.021484375,379446232532410.1,379446232532410.1,0.0,1478241131568182.5,860709382766323.8,63.20104348119489,9428.284912109375,10270.693007360185,8585.876816858565,10.96100707382146,72.41930621886894
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,-0.007126663372121388,0.38728220561814963,571.6953125,277.2578822544643,10915.6513671875,1375.9306640625,10018.472098214286,9402.686360677084,9896.954471908499,9602.008450984107,294.94602092439163,112.35402710907354,182.5919938153181,88.30762433038736,10916.594075520834,314032761769924.25,314032761769924.25,0.0,1792273893338106.5,693731930816437.8,72.09451707329102,9502.509423828125,10575.08749198125,8429.931355675,-0.7101328925793737,-18.64605525901294
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,0.01704870717725163,0.3866881341473652,448.255859375,301.8910435267857,11090.36865234375,1423.3544921875,10243.487025669643,9466.34013671875,10082.110364451422,9713.005437832508,369.10492661891476,163.70420701104177,205.400719607873,91.175198433777,11087.002278645834,272931503684198.5,272931503684198.5,0.0,2065205397022305.0,547748631775328.94,79.03718834168014,9593.634423828125,10875.203302414948,8312.065545241303,1.7194865809297744,-14.4240489814641
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,0.0009676074745081875,0.3778481353318428,273.9013671875,312.50076729910717,11071.809814453125,1206.046875,10462.078683035714,9532.11416015625,10240.433980256972,9816.576432599544,423.85754765742786,215.734875140319,208.12267251710887,93.65506312752692,11058.675130208334,252770878907795.34,0.0,252770878907795.34,2065205397022305.0,656812725188611.5,75.87037647438123,9685.254736328125,11124.372526807038,8246.136945849212,0.09680757576464583,-7.149465656708109
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,0.01892242337372686,0.3781442950701143,428.810546875,336.48353794642856,11262.462890625,332.59375,10717.30357142857,9601.952213541666,10407.054413582822,9928.197941064393,478.85647251842965,268.35919461594113,210.49727790248852,94.15314335988896,11242.128255208334,260372971560246.94,260372971560246.94,0.0,2325578368582552.0,529346107555487.6,81.45848998879461,9789.4107421875,11385.877972040387,8192.943512334612,1.9102587010254801,1.3265895628087998
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,26075670303,0.03779203373214687,0.38690046230656855,555.0927734375,366.8359375,11638.410888671875,846.76953125,11014.80064174107,9689.824967447918,10615.13723817585,10063.856817536474,551.2804206393757,324.9434398206281,226.33698081874763,95.02055790363482,11598.016927083334,302426065559238.2,302426065559238.2,0.0,2515726300627800.5,529346107555487.6,82.61630475081874,9913.565380859374,11715.121053441233,8112.0097082775155,3.851523428168302,12.58696635454073
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,27410067336,-0.061911857122825646,0.46285940091981376,1016.0146484375,431.99658203125,11289.875732421875,-46.853515625,11178.864536830357,9755.36865234375,10682.595241196872,10137.172183482846,545.4230577140261,369.0393633993077,176.38369431471835,76.17879760262929,11368.629557291666,311614901683404.44,0.0,311614901683404.44,2515726300627800.5,722418831579632.1,77.69035042950154,10004.065380859374,11845.32841597394,8162.802345744808,-6.0034265575901635,5.117402611301158
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,0.017286053356239672,0.4617376783109855,440.6640625,457.9896763392857,11239.5478515625,135.134765625,11215.361049107143,9825.8306640625,10769.326532214662,10219.33340195171,549.993130262952,405.2301167720366,144.76301349091545,77.84671252564482,11237.280924479166,227798938779531.78,0.0,227798938779531.78,2389559845667860.0,950217770359163.9,71.5484717964684,10104.222119140624,11988.641931515684,8219.802306765565,1.7436321777176023,-26.042817792076654
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,-0.0036037470015529804,0.4628126787899727,291.236328125,460.37276785714283,11222.828125,-117.57421875,11257.228097098214,9896.895670572916,10836.490539277791,10292.411859446027,544.078679831764,432.9998293839821,111.07885044778192,75.65630616318184,11228.473307291666,238607270260785.3,0.0,238607270260785.3,2221322761703481.5,1188825040619949.2,65.13860660790218,10204.87490234375,12099.346959998986,8310.402844688515,-0.359726129861071,4.8268421007000795
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,0.04716003790353572,0.47751578060535327,628.33203125,490.1918247767857,11609.73681640625,-12.5703125,11349.593052455357,9975.947265625,10976.572373379284,10400.16079288984,576.4115804894445,461.6821796050746,114.72940088436991,78.05842768246595,11563.974934895834,282291134832007.9,282291134832007.9,0.0,2347243369977813.5,1188825040619949.2,66.38003277716615,10335.6146484375,12278.680857685275,8392.548439189726,4.828976175167332,14.875426438410532
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,0.002784144331385825,0.4740773492009602,303.6220703125,502.79031808035717,11765.149169921875,726.1591796875,11445.1015625,10060.197135416667,11100.141767859393,10502.35432212022,597.7874457391736,488.9032328318944,108.88421290727916,77.93044723550017,11760.2744140625,275199127890622.22,275199127890622.22,0.0,2448997260980083.5,1188825040619949.2,67.32042023885924,10467.03369140625,12428.314062320658,8505.753320491842,0.2788023660583505,-4.139541997730866
2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,23132312867,-0.015251902049187646,0.4824356121746128,489.4443359375,527.6161411830357,11627.394287109375,355.1240234375,11484.816685267857,10132.635123697917,11177.269596842563,10583.770495018722,593.4991018238416,509.82240663028387,83.67669519355769,75.36245445475996,11636.034830729166,269168398235736.47,0.0,269168398235736.47,2448997260980083.5,1299960387867253.2,65.32475131409014,10589.155322265626,12511.285654077941,8667.02499045331,-1.513618086086388,-1.14708966083934
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837,0.013065469924046941,0.48095208775311,241.6328125,532.4224330357143,11716.64697265625,548.1533203125,11484.02427455357,10215.171061197916,11266.004412472554,10670.45756193863,595.5468505339231,526.9672954110117,68.57955512291142,75.43700093984356,11704.1806640625,205666539563603.3,205666539563603.3,0.0,2494587664509874.5,1299960387867253.2,65.74136445438128,10717.566748046875,12587.388107708268,8847.745388385481,1.3151196120374076,-24.036744885688133
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833,-0.006684391826167338,0.48434493854857447,257.2724609375,524.3018973214286,11676.579833984375,-71.283203125,11572.89927455357,10295.068782552084,11329.040542524854,10744.922872744102,584.1176697807514,538.3973702849597,45.720299495791664,72.51057946305345,11676.860026041666,204223714253162.94,0.0,204223714253162.94,2292366337392251.5,1504184102120416.2,60.38024185150833,10843.142138671876,12608.120863881699,9078.163413462053,-0.6662100973708895,-0.4692051708730105
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,0.01718420090459035,0.482067255474748,382.8837890625,452.06131417410717,11865.905029296875,98.337890625,11663.151088169643,10382.994270833333,11413.512971078722,10828.862758327872,584.6502127508502,547.6479387781378,37.00227397271237,64.54764735118849,11861.836263020834,309761327447572.4,309761327447572.4,0.0,2222681432307413.5,1504184102120416.2,59.63943189725659,10968.3033203125,12647.842462112687,9288.764178512312,1.7332698670629254,49.31215911317004
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,-0.04016111286278769,0.5132306099758481,737.001953125,463.86893136160717,11487.36767578125,-190.947265625,11692.384347098214,10454.128450520833,11413.053343316611,10871.948879238771,541.10446407784,546.3392438380783,-5.234779760238325,57.236234744751734,11512.981770833334,311308524621615.6,0.0,311308524621615.6,1908648670537489.5,1815492626742032.0,51.25070501303895,11062.56142578125,12607.320872644328,9517.801978918173,-3.9365343915648388,3.5447119581572872
2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,0.015169300755772669,0.5131156718399962,498.791015625,467.4785853794643,11541.9677734375,-169.111328125,11669.228934151786,10532.1724609375,11439.496609008287,10924.762634133122,514.7339748751656,540.0181900454959,-25.2842151703303,57.07101603790259,11527.6455078125,288935229759986.5,288935229759986.5,0.0,1924652396613277.5,1815492626742032.0,51.45929862598373,11162.754541015625,12555.37635236398,9770.132729667272,1.5284938573538076,-7.304918757290723
2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,0.017048853955416797,0.5136254929112791,579.5244140625,489.30880301339283,11645.385986328125,108.3984375,11669.85239955357,10616.869921875,11492.518314593552,10988.420046072335,504.0982685212166,532.8342057406401,-28.735937219423477,59.30949601720654,11599.135416666666,319233718930218.2,319233718930218.2,0.0,2243886115543495.8,1562721747834236.5,58.947130780957814,11275.116796875,12462.977593352456,10087.256000397543,1.7195015111304723,9.805287385778128
2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,-0.001296361228177031,0.5125725672247076,465.5390625,491.93226841517856,11843.5478515625,-109.240234375,11693.76646205357,10702.737727864584,11535.034126771467,11046.231234789198,488.8028919822682,524.0279429889657,-35.22505100669753,56.517107023707666,11868.440104166666,287666759760818.5,287666759760818.5,0.0,2271179903744067.0,1562721747834236.5,59.23938875190211,11379.7046875,12317.082729926764,10442.326645073235,-0.12955213149429268,-11.933061194320583
2020-08-15,11768.697265625,11963.203125,11768.697265625,11865.6982421875,23354924400,0.008193734253123777,0.5123311797007435,194.505859375,466.17606026785717,11865.82421875,455.1728515625,11709.716796875,10793.85341796875,11585.905529143163,11106.93249459648,478.97303454668327,515.0169613005093,-36.043926753825986,51.72366966562217,11865.8662109375,277126408296959.75,0.0,277126408296959.75,1968753838184829.0,1839848156131196.5,51.69229657294214,11477.73125,12133.62963023924,10821.832869760761,0.8227394765919493,-3.6431871345829814
2020-08-16,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490,0.0022817499658520377,0.5104786188192779,197.712890625,407.72593470982144,11864.42431640625,307.869140625,11740.726004464286,10885.2337890625,11633.1206340346,11165.145177288407,467.97545674619323,505.6086603896461,-37.63320364345287,67.49024463913102,11854.964518229166,244015186099337.88,0.0,244015186099337.88,1968753838184829.0,1772248440547129.8,52.626373669362025,11522.827783203125,12161.583653946273,10884.071912459978,0.22843551383793237,-11.867085769714592
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,0.029951760409884235,0.38542051522397947,552.3603515625,415.70424107142856,12168.639404296875,470.2646484375,11794.481863839286,10988.412532552084,11728.702435529276,11245.8308933226,482.87154220667617,501.0612367530521,-18.18969454637596,69.62808730887635,12140.0517578125,342685581511112.44,342685581511112.44,0.0,2311439419695941.5,1544449501767598.0,59.945695189233106,11589.90673828125,12240.59821173718,10939.21526482532,3.040482644811049,37.13827958253897
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,-0.02170941475499902,0.394492170047038,381.181640625,422.12890625,12068.1748046875,222.3623046875,11877.440150669643,11081.926399739583,11769.091814438234,11301.045893701481,468.04592073675303,494.4581735497923,-26.412252813039288,64.07118908248364,12093.821940104166,314962158210761.56,0.0,314962158210761.56,2311439419695941.5,1620804389717574.2,58.78169136314787,11634.44501953125,12265.732182088404,11003.157856974094,-2.1475461465219614,-7.738711828959088
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,-0.01961788699136637,0.4001884556931132,341.5908203125,401.6473911830357,11808.205810546875,-107.4150390625,11902.20424107143,11168.394791666668,11767.428951159274,11334.915324029149,432.5136271301253,482.0692642658589,-49.555637135733605,50.226809866416055,11824.8466796875,289742457673734.6,0.0,289742457673734.6,2029148284863933.5,1910546847391309.0,51.50521085377401,11666.798486328125,12249.643894793266,11083.953077862985,-1.9426708460436926,-5.914691429189145
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,0.01016132774175868,0.40094154725707487,190.34765625,393.55636160714283,11841.8046875,-14.431640625,11915.666294642857,11251.844270833333,11784.497123336694,11375.171379309397,409.32574402729733,467.5205602181466,-58.19481619084928,51.918442854857304,11829.615559895834,238665367866850.66,238665367866850.66,0.0,1992614524840162.0,1910546847391309.0,51.05129752042424,11694.54375,12261.178766220659,11127.908733779343,1.021312934149976,-17.661651500618714
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,-0.024361862793125022,0.4075099988778987,334.2802734375,382.4732142857143,11662.304443359375,-661.9130859375,11890.46888950893,11320.748470052084,11754.957451717588,11391.268999939257,363.688451778331,446.7541385301835,-83.06568675185252,49.83223269666016,11685.576171875,277677639039857.4,0.0,277677639039857.4,1992614524840162.0,1919056088195429.8,50.94024323519981,11686.18857421875,12253.712274129872,11118.664874307628,-2.406750780391065,17.780123212290768
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306,0.007676821280393403,0.3861548151166966,240.6015625,382.39955357142856,11625.4658203125,-309.408203125,11864.20131138393,11390.773567708333,11743.706335347575,11412.791681078017,330.914654269558,423.58624167805846,-92.67158740850044,48.618632417327895,11606.679361979166,234735703844068.7,0.0,234735703844068.7,1786947985276558.5,2153791792039498.5,45.34549567476404,11717.59912109375,12201.014881242902,11234.183360944598,0.7706363621583279,-14.890039818109901
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,18482062658,-0.0014543864269716935,0.31485506929696755,153.5087890625,374.9878627232143,11650.761474609375,-93.435546875,11831.636160714286,11461.705403645834,11731.574230871025,11431.46249405372,300.1117368173054,398.8913407059079,-98.77960388860248,49.786671124646574,11646.066080729166,215243323023244.94,215243323023244.94,0.0,2002191308299803.5,1949568077786335.5,50.66582027613764,11738.524072265625,12169.43007232638,11307.61807220487,-0.14533293195752028,-8.614083112846915
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,0.009364458635234827,0.311364177855414,184.3818359375,360.8091517857143,11745.018310546875,-103.7763671875,11763.092354910714,11531.621484375,11738.192918910097,11456.87976879974,281.31315011035804,375.37570258679796,-94.06255247643992,47.89615082931352,11735.1591796875,242700832521503.2,242700832521503.2,0.0,1935130813373734.5,1949568077786335.5,49.814177818962314,11766.959228515625,12117.421660169291,11416.496796861959,0.9408442365399949,11.900452550667895
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,-0.035306004408532356,0.33709533007222203,588.44921875,350.1982421875,11425.10498046875,-226.3544921875,11673.792550223214,11580.32041015625,11680.953203020083,11450.15791671272,230.7952863073624,346.45961933091087,-115.66433302354847,49.07558951098327,11444.76171875,301014514015076.5,0.0,301014514015076.5,1935130813373734.5,1939274067179796.5,49.9465304487554,11747.91484375,12141.66138379319,11354.16830370681,-3.4690018052305094,27.174020175973347
2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,22466660958,0.010696334763965401,0.29474580965858665,233.0595703125,331.21742466517856,11450.943115234375,-193.4619140625,11635.23256138393,11596.90341796875,11651.323984286224,11452.987943715481,198.33604057074263,316.83490357887723,-118.4988630081346,47.94427940953303,11438.4697265625,256984221225026.66,0.0,256984221225026.66,1646195583613748.0,2196258288404823.2,42.84229917765924,11733.3443359375,12143.358110846819,11323.33056102818,1.0753745063331488,-14.580337721730164
2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,23240415076,-0.014463477673961746,0.29794954569608467,384.8447265625,317.31173270089283,11350.880615234375,-341.4501953125,11555.950474330357,11610.589225260417,11600.873749924882,11443.38864869489,157.48510122999141,284.9649431091001,-127.47984187910868,40.04711082308506,11360.041666666666,264012083613988.16,0.0,264012083613988.16,1326961864683529.8,2460270372018811.0,35.037773808108376,11719.440576171875,12165.553298268775,11273.327854074976,-1.435938403704018,3.4440103024053537
2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588,0.01916471859560327,0.30231092623450445,229.1923828125,300.42982700892856,11486.759521484375,-232.095703125,11548.809151785714,11625.3236328125,11591.89317301336,11450.730230273046,141.16294274031497,256.2045430353431,-115.0416002950281,45.50573038570172,11468.179361979166,227151691824789.78,227151691824789.78,0.0,1266446796747501.0,2460270372018811.0,33.982906118060576,11708.86328125,12161.50500542138,11256.22155707862,1.934954061432026,-14.772918111714361
2020-08-29,11541.0546875,11585.640625,11466.29296875,11506.865234375,17485597759,-0.0030920412474540297,0.2985062988627169,119.34765625,295.06138392857144,11516.416015625,140.73046875,11523.814871651786,11638.51201171875,11578.811951684382,11454.888378725043,123.92357295933834,229.74834902014214,-105.8247760608038,42.69848101698459,11519.599609375,201427085114264.78,201427085114264.78,0.0,1467873881861765.8,2183143963721851.5,40.20451128819737,11700.419580078125,12161.87759160521,11238.961568551042,-0.3087265811132722,-11.720678925734196
2020-08-30,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,19760127945,0.017627931208674324,0.3045058631521717,222.8828125,296.85923549107144,11657.66455078125,223.142578125,11530.48032924107,11651.446647135417,11599.2263990214,11473.89708099541,125.32931802598978,208.8645428213117,-83.53522479532191,46.55953127090655,11639.717447916666,230002306014482.2,230002306014482.2,0.0,1697876187876248.0,1939128777622513.5,46.68336183157807,11692.089306640624,12145.994533721956,11238.184079559293,1.7784220187846422,13.008020757135853
2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,22285928250,-0.0026235581917250007,0.29820647461846145,170.55859375,269.58768136160717,11682.208984375,357.4228515625,11517.08384486607,11648.8208984375,11611.779308787338,11489.224727773528,122.5545810138101,191.60255045981137,-69.04796944600128,37.551776815855106,11682.671875,260359187174542.97,260359187174542.97,0.0,1615549793539678.5,1939128777622513.5,45.4485479122091,11705.604052734376,12139.882176388879,11271.325929079872,-0.26201196706430174,12.782307442696062
2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,27311555343,0.02449528784504093,0.27378069429744994,465.9521484375,275.64271763392856,11902.291748046875,427.978515625,11603.418666294643,11679.383040364582,11666.963802146978,11524.873156503267,142.09064564371147,181.7001694965914,-39.60952385287993,49.554685119866036,11879.562825520834,324449337559857.7,324449337559857.7,0.0,1939999131099536.0,1624166619411752.0,54.430665319682134,11724.88125,12170.681115804433,11279.081384195568,2.4797762089964426,22.550674293766516
2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,-0.04759982836281475,0.31913856243242134,679.6845703125,299.79227120535717,11520.92138671875,-92.8310546875,11592.800223214286,11684.97255859375,11628.051552537827,11516.66286192432,111.3886906135067,167.63787371997446,-56.24918310646777,43.51416921216082,11556.550455729166,324015688985621.8,0.0,324015688985621.8,1939999131099536.0,1658439850723639.0,53.91224197211818,11706.37607421875,12172.099951270226,11240.652197167274,-4.648471948812871,2.657666130266856
2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,31927261555,-0.108024907829682,0.48332659802819466,1260.5576171875,376.23583984375,10529.020263671875,-1466.208984375,11438.785853794643,11652.952701822916,11415.320063685853,11422.48760363363,-7.167539947777186,132.67679098642415,-139.84433093420134,27.94633486690671,10623.5947265625,339182287489279.6,0.0,339182287489279.6,1701333763232685.5,1997622138212918.8,45.994972867013104,11630.19736328125,12430.861803774837,10829.532922787663,-10.23947612464131,13.87380969999652
2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374,0.02568095890557451,0.4959704747841287,455.9794921875,384.9286411830357,10473.871826171875,-1169.0068359375,11291.544921875,11611.779069010418,11276.31905028226,11355.03026088762,-78.71121060536098,90.39919066806713,-169.11040127342812,35.32940990557684,10461.224609375,313471959291619.1,0.0,313471959291619.1,1701333763232685.5,2033416458464680.5,45.554151207988006,11562.503125,12497.070123072961,10627.936126927038,2.601355576262887,-6.14562942587451
2020-09-05,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,44916565292,-0.03310004713411871,0.5023196511464573,634.8955078125,413.09249441964283,10216.845458984375,-1800.9111328125,11100.502371651786,11558.105533854166,11106.04956297922,11267.21819584502,-161.16863286579974,40.085625961293765,-201.2542588270935,30.789636651621436,10232.604817708334,459613462401830.1,0.0,459613462401830.1,1701333763232685.5,2258294217022442.0,42.96701032815373,11476.34130859375,12584.34262282706,10368.33999436044,-3.255823502891142,49.896111685110476
2020-09-06,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,37071460174,0.010834787536525494,0.5052503085799672,297.0419921875,423.34486607142856,10242.879150390625,-1133.6826171875,10896.0517578125,11514.0681640625,10979.019101367034,11194.11696374539,-215.09786237835579,-10.95107170663615,-204.14679067171963,32.822004715780906,10230.388346354166,379255434146422.2,0.0,379255434146422.2,1486090440209440.5,2637549651168864.0,36.03831583936131,11377.63876953125,12543.972341714953,10211.305197347547,1.0893696409813414,-17.465950628681025
2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,0.008640468391535637,0.49083241224654156,482.66015625,444.6504603794643,10263.693359375,124.2666015625,10708.72935267857,11467.91875,10885.25669755095,11133.038927657768,-247.78223010681722,-58.31730338667237,-189.46492672014486,32.47791216797006,10228.4033203125,344728883671434.56,0.0,344728883671434.56,1243389607687937.2,2982278534840299.0,29.42468659983346,11296.5552734375,12507.888881144223,10085.221665730776,0.867790498409815,-9.086131890112048
2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462,-0.02322390559011147,0.49139495506685643,469.6650390625,436.16587611607144,10155.729736328125,-380.296875,10446.0205078125,11416.444661458334,10769.296682783497,11058.852088687749,-289.55540590425153,-104.56492389018821,-184.99048201406333,33.919650209346784,10163.80078125,339785286656187.7,0.0,339785286656187.7,1243389607687937.2,3021049307481410.0,29.157167740519984,11215.216943359375,12511.496414170622,9918.937472548128,-2.2956306264775628,-0.8075546755289431
2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,24128292755,0.010879835709758444,0.49368076770850433,333.2919921875,443.32533482142856,10213.122314453125,72.7802734375,10278.63671875,11361.919205729168,10688.227601778342,10998.370278877544,-310.14267709920205,-145.68047453199097,-164.46220256721108,33.72287762867771,10203.380533854166,246190152611501.5,246190152611501.5,0.0,1489579760299438.8,2764065086256383.5,35.01890294168663,11133.41572265625,12459.628244233772,9807.203201078726,1.0939236349907233,-27.826433225862623
2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211,0.011724294913524443,0.49437750239972683,265.7763671875,434.82045200892856,10367.081298828125,82.787109375,10295.471261160714,11327.006315104167,10638.213920254751,10951.316085766244,-313.1021655114928,-179.16481272789133,-133.93735278360145,37.30934756723508,10368.3955078125,564107521384988.2,564107521384988.2,0.0,2053687281684427.0,2500053002642395.0,45.09891108091649,11071.948193359374,12422.308880456281,9721.587506262467,1.1793293850096198,125.48815932998653
2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,0.003638635248421432,0.49113408502628225,294.0859375,439.45570591517856,10344.3974609375,31.3515625,10279.628627232143,11287.538997395834,10601.706400071329,10910.545637862262,-308.8392377909331,-205.0996977404997,-103.73954005043342,34.1534784366237,10325.558268229166,466726816677084.6,0.0,466726816677084.6,1826535589859637.2,2966779819319479.5,38.105891933626005,11007.902685546875,12357.974841529267,9657.830529564482,0.36452631180188266,-16.919542783379104
